global_step,value
0,3.4303133487701416
1,3.241182565689087
2,3.3221538066864014
3,3.205796241760254
4,3.041477680206299
5,2.8731346130371094
6,2.9539785385131836
7,2.8176772594451904
8,3.0738255977630615
9,2.5737054347991943
10,2.5794408321380615
11,2.691145420074463
12,2.4295194149017334
13,2.9080803394317627
14,2.686962604522705
15,2.7151875495910645
16,2.47139835357666
17,2.3907294273376465
18,2.441417932510376
19,2.4412195682525635
20,2.5710599422454834
21,2.5226550102233887
22,2.1962010860443115
23,2.508525848388672
24,2.251948118209839
25,2.2205567359924316
26,2.1425626277923584
27,2.0249059200286865
28,2.102522134780884
29,2.107071876525879
30,2.266467332839966
31,1.9761229753494263
32,2.3227739334106445
33,2.078801393508911
34,2.2159788608551025
35,1.9193037748336792
36,2.1825084686279297
37,2.251159191131592
38,2.093959093093872
39,2.159121513366699
40,2.0093801021575928
41,1.9928228855133057
42,2.218813180923462
43,2.0673766136169434
44,2.2245779037475586
45,2.143913745880127
46,2.1908936500549316
47,1.9446383714675903
48,1.840142846107483
49,1.881995439529419
50,2.04266095161438
51,2.0368621349334717
52,1.9701640605926514
53,1.9565763473510742
54,2.05537486076355
55,1.990206003189087
56,1.9765549898147583
57,1.7275434732437134
58,2.236802101135254
59,1.9210180044174194
60,1.7487331628799438
61,1.9796779155731201
62,1.8293107748031616
63,1.614087462425232
64,2.1528754234313965
65,2.0001046657562256
66,2.066289186477661
67,1.748111605644226
68,1.6547694206237793
69,1.8249216079711914
70,2.0324866771698
71,1.8022209405899048
72,1.839133858680725
73,1.7258102893829346
74,2.3053648471832275
75,1.6167190074920654
76,1.9140913486480713
77,2.036287784576416
78,2.0045440196990967
79,1.8059515953063965
80,2.12150239944458
81,1.7861058712005615
82,1.6147042512893677
83,1.6223784685134888
84,1.9869420528411865
85,1.8752636909484863
86,1.7722667455673218
87,1.6175616979599
88,1.7633696794509888
89,1.7740827798843384
90,2.002427339553833
91,1.8301002979278564
92,1.6330204010009766
93,1.7439860105514526
94,1.6259187459945679
95,1.6378470659255981
96,1.6170231103897095
97,1.7119799852371216
98,1.8310679197311401
99,1.8200727701187134
100,1.92666494846344
101,1.8728046417236328
102,1.5981775522232056
103,1.785111904144287
104,1.655787467956543
105,1.708369493484497
106,1.7911509275436401
107,1.6310713291168213
108,1.6286183595657349
109,1.7477160692214966
110,1.6165953874588013
111,2.011442184448242
112,1.411500334739685
113,1.457855224609375
114,1.7815570831298828
115,1.5407947301864624
116,1.7104191780090332
117,1.5356414318084717
118,1.627565622329712
119,1.5818626880645752
120,1.6517363786697388
121,1.6701407432556152
122,2.1043572425842285
123,1.985133409500122
124,1.5350700616836548
125,1.663141131401062
126,1.81656014919281
127,1.454416275024414
128,1.420314908027649
129,1.4307243824005127
130,1.4226293563842773
131,1.285605549812317
132,1.5843368768692017
133,1.866120457649231
134,1.393129587173462
135,1.8239039182662964
136,1.5357657670974731
137,1.5064736604690552
138,1.3483259677886963
139,1.580719232559204
140,1.6935216188430786
141,1.4869550466537476
