global_step,value
0,0.02602548338472843
1,0.1559918075799942
2,0.15019534528255463
3,0.14575062692165375
4,0.1436365395784378
5,0.1632259041070938
6,0.21104592084884644
7,0.08562186360359192
8,0.27851104736328125
9,0.3333829343318939
10,0.29632624983787537
11,0.5287857055664062
12,0.46761757135391235
13,0.4408521354198456
14,0.5197868347167969
15,0.34466683864593506
16,0.4324929416179657
17,0.5575535297393799
18,0.6748453974723816
19,0.4777691662311554
20,0.6077935099601746
21,0.5892292857170105
22,0.6707724332809448
23,0.5959529876708984
24,0.7160042524337769
25,0.6573505401611328
26,0.6363629102706909
27,0.4421517848968506
28,0.5315760970115662
29,0.6300470232963562
30,0.43568000197410583
31,0.4901443421840668
32,0.440970778465271
33,0.5793135762214661
34,0.6569150686264038
35,0.6518462300300598
36,0.5816637873649597
37,0.6104981899261475
38,0.5396066308021545
39,0.5412071347236633
40,0.5418791770935059
41,0.6674875020980835
42,0.6617349982261658
43,0.6279856562614441
44,0.5265815854072571
45,0.6151372194290161
46,0.6492369174957275
47,0.6141643524169922
48,0.5992369651794434
49,0.5681366324424744
50,0.5706948637962341
51,0.6532386541366577
52,0.6540763974189758
53,0.42320096492767334
54,0.509185791015625
55,0.6079218983650208
56,0.6247093677520752
57,0.6077104806900024
58,0.5292990207672119
59,0.6023461818695068
60,0.6108605861663818
61,0.656180739402771
62,0.627471387386322
63,0.6733011603355408
64,0.5921000242233276
65,0.7189513444900513
66,0.6548656821250916
67,0.5927599668502808
68,0.5603815913200378
69,0.6036630272865295
70,0.6615954041481018
71,0.5997946262359619
72,0.6965914964675903
73,0.6096791625022888
74,0.7220626473426819
75,0.59224534034729
76,0.5594509243965149
77,0.4972204864025116
78,0.6370940208435059
79,0.6972403526306152
80,0.6674871444702148
81,0.6788713335990906
82,0.6817456483840942
83,0.5135852098464966
84,0.4821755886077881
85,0.6631858944892883
86,0.5678607225418091
87,0.5979706048965454
88,0.6329503655433655
89,0.5915521383285522
90,0.3968440294265747
91,0.602727472782135
92,0.6651732921600342
93,0.6986940503120422
94,0.7088867425918579
95,0.5749264359474182
96,0.6600083112716675
97,0.725496768951416
98,0.6619997620582581
99,0.6771978735923767
100,0.521108865737915
101,0.7086645364761353
102,0.6350089311599731
103,0.5698189735412598
104,0.5927177667617798
105,0.5224937200546265
106,0.4385654032230377
107,0.6548004746437073
108,0.7024274468421936
109,0.6265773177146912
110,0.6494991779327393
111,0.5992065668106079
112,0.5770129561424255
113,0.5177690386772156
114,0.6342219710350037
115,0.6077548265457153
116,0.607209324836731
117,0.6862550377845764
118,0.6279728412628174
119,0.6195464730262756
120,0.6001554131507874
121,0.7429162263870239
122,0.6722148656845093
123,0.6605788469314575
124,0.6678958535194397
125,0.573096752166748
126,0.739203691482544
127,0.5645421147346497
128,0.6011649370193481
129,0.7195478677749634
130,0.6177692413330078
131,0.7507582306861877
132,0.6828205585479736
133,0.6369310617446899
134,0.544037938117981
135,0.6028408408164978
136,0.6535314917564392
137,0.4563598036766052
138,0.7103273868560791
139,0.6262198090553284
140,0.7380831837654114
141,0.6511915326118469
142,0.670370876789093
143,0.582834780216217
144,0.6276265978813171
145,0.7080851197242737
146,0.6337999105453491
147,0.6391496658325195
148,0.6372261047363281
149,0.6113280653953552
150,0.7428388595581055
151,0.7264227271080017
152,0.40502142906188965
153,0.585967481136322
154,0.6116951107978821
155,0.7163164019584656
156,0.3887487053871155
157,0.6232529282569885
158,0.6164425611495972
159,0.667948305606842
160,0.6110079288482666
161,0.595847487449646
162,0.7085279822349548
163,0.7054055333137512
164,0.6320008039474487
165,0.7826406359672546
166,0.7433004975318909
167,0.6440967917442322
168,0.7048851847648621
169,0.6776120066642761
170,0.5422670841217041
171,0.7258037328720093
172,0.8081907033920288
173,0.5786113739013672
174,0.5329866409301758
175,0.5899525880813599
176,0.7702447175979614
177,0.6537384986877441
178,0.7380959391593933
179,0.5928165912628174
180,0.7512274980545044
181,0.7315651178359985
182,0.7454455494880676
183,0.7255992889404297
184,0.7036014795303345
185,0.628015398979187
186,0.5282535552978516
187,0.747416615486145
