global_step,loss
222,0.7477445006370544
223,0.9942598938941956
224,0.9354932308197021
225,1.23078191280365
226,0.838725745677948
227,0.8122007250785828
228,0.8801969885826111
229,1.364109754562378
230,1.039438009262085
231,0.9339127540588379
232,1.9031699895858765
233,1.0750577449798584
234,0.9030190706253052
235,1.0487695932388306
236,0.9368008971214294
237,0.9484692215919495
238,0.9033662676811218
239,1.0167380571365356
240,0.9472853541374207
241,0.8050784468650818
242,1.175169587135315
243,1.189407467842102
244,1.0117512941360474
245,0.8733810782432556
246,0.6731855273246765
247,1.3266043663024902
248,1.1463898420333862
249,1.1128782033920288
250,0.8456354141235352
251,1.3099491596221924
252,0.6617854833602905
253,1.0648871660232544
254,0.7155394554138184
255,1.3927338123321533
256,1.0042035579681396
257,0.9876711964607239
258,0.902622401714325
259,1.301439642906189
260,0.8079484105110168
261,0.9155421257019043
262,1.1567652225494385
263,0.8948707580566406
264,1.31577467918396
265,0.9313114881515503
266,1.1397064924240112
267,1.0328727960586548
268,1.0564994812011719
269,1.1998815536499023
270,0.8202812075614929
271,0.967268705368042
272,1.1301382780075073
273,0.7721525430679321
274,1.2828270196914673
275,0.9224316477775574
276,0.9922462105751038
277,0.8659580945968628
278,1.1437355279922485
279,0.9575338959693909
280,0.6864438652992249
281,1.5127454996109009
282,1.1071927547454834
283,0.883050799369812
284,0.9908093214035034
285,0.840141773223877
286,0.7621121406555176
287,1.2258384227752686
288,0.8296869993209839
289,0.7969940900802612
290,1.006265640258789
291,2.5931458473205566
292,1.890059471130371
293,0.9467895030975342
294,0.8445104956626892
295,1.0175005197525024
296,1.0534601211547852
297,0.9783389568328857
298,0.9367930293083191
299,1.0023611783981323
300,1.5806227922439575
301,0.7819861769676208
302,0.9789212346076965
303,1.0936640501022339
304,1.5488923788070679
305,0.8109700083732605
306,1.3331130743026733
307,1.773330807685852
308,0.9916976094245911
309,1.724311113357544
310,1.0594435930252075
311,0.9546946883201599
312,0.8371419310569763
313,1.1038250923156738
314,0.9071118235588074
315,1.066082239151001
316,1.1873613595962524
317,0.8927754163742065
318,1.4119694232940674
319,1.275947093963623
320,1.5247714519500732
321,0.7725604176521301
322,1.1467869281768799
323,1.183750867843628
324,0.9625826478004456
325,0.9191193580627441
326,1.0189512968063354
327,0.8076555132865906
328,0.9612559676170349
329,1.1577835083007812
330,0.927771806716919
331,0.9417992234230042
332,1.1016157865524292
333,1.7771581411361694
334,0.9004788994789124
335,0.9941222667694092
336,1.0335239171981812
337,1.1457396745681763
338,1.0905065536499023
339,0.8739984035491943
340,1.6813075542449951
341,1.664857029914856
342,1.2537859678268433
343,1.8326367139816284
344,0.8966732621192932
345,0.9485432505607605
346,1.2165496349334717
347,1.0151139497756958
348,1.28585946559906
349,0.838517427444458
350,0.9448519349098206
351,0.9352371096611023
352,0.707364559173584
353,1.350717306137085
354,0.9796834588050842
355,0.8931818604469299
356,0.9741469025611877
357,1.0308104753494263
358,1.1156469583511353
359,0.7890677452087402
360,1.3196218013763428
361,1.0723159313201904
362,1.30192232131958
363,0.8470320701599121
364,0.8736297488212585
365,1.1818740367889404
366,0.6809467077255249
367,0.7887776494026184
368,1.01368248462677
369,1.6381068229675293
370,0.876488208770752
371,0.7805250883102417
372,1.0759320259094238
373,1.7324879169464111
374,0.9300850629806519
375,0.8977347612380981
376,0.914054274559021
377,0.7696663737297058
378,1.4794938564300537
379,1.3667603731155396
380,1.2712750434875488
381,1.0668466091156006
382,1.2668848037719727
383,0.9560867547988892
384,1.3544669151306152
385,0.9655671715736389
386,0.6429277658462524
387,1.0335724353790283
388,1.1615532636642456
389,0.9455389380455017
390,1.056375503540039
391,0.7278261780738831
392,0.7311793565750122
393,0.7603990435600281
394,0.9324154257774353
395,1.4893022775650024
396,1.2032312154769897
397,0.6246381402015686
398,0.8153846263885498
399,0.97506183385849
400,1.3168396949768066
401,0.7869312167167664
402,0.9479211568832397
403,0.9167122840881348
404,0.7319859266281128
405,1.0221543312072754
406,0.7098397612571716
407,1.4611114263534546
408,0.7971680760383606
409,0.9005572199821472
410,0.9392734169960022
411,1.7666670083999634
412,1.039567232131958
413,0.8897690176963806
414,1.0041496753692627
415,0.9174501299858093
416,0.7804962396621704
417,1.166546106338501
418,0.8735089898109436
419,0.8430838584899902
420,1.1237728595733643
421,1.1663113832473755
422,1.0503462553024292
423,0.827846884727478
424,0.8747490644454956
425,1.352108359336853
426,0.7534404397010803
427,1.0724700689315796
428,0.9067987203598022
429,1.048130989074707
430,0.7546403408050537
431,0.8936587572097778
432,1.6026957035064697
433,0.7496998310089111
434,0.8130443096160889
435,0.6988441348075867
436,0.9562169909477234
437,0.872704803943634
438,0.7755842804908752
439,1.0262929201126099
440,0.7935865521430969
441,1.0904306173324585
442,1.1592122316360474
443,0.8688017725944519
444,1.037843108177185
445,0.917076051235199
446,0.7283037304878235
447,0.7172536253929138
448,0.6784545183181763
449,0.8447729349136353
450,1.1416704654693604
451,1.0434918403625488
452,1.07136070728302
453,1.0859553813934326
454,1.2843632698059082
455,1.930377721786499
456,0.8140904903411865
457,2.3581302165985107
458,1.1327416896820068
459,1.3750101327896118
460,0.9182145595550537
461,0.9331140518188477
462,0.9212654232978821
463,1.3690788745880127
464,1.220392107963562
465,1.0439993143081665
466,0.8740386366844177
467,0.8536878228187561
468,0.7958365678787231
469,0.8342084288597107
470,0.7374579906463623
471,0.6582214832305908
472,0.6836554408073425
473,0.5288113951683044
474,1.4450714588165283
475,1.3363244533538818
476,0.8865532875061035
477,0.7437241673469543
478,0.8212651610374451
479,1.049936294555664
480,0.9285061955451965
481,1.4636000394821167
482,0.7038517594337463
483,0.7243324518203735
484,1.4719494581222534
485,0.8431345224380493
486,1.0392245054244995
487,0.8831323385238647
488,0.8345292210578918
489,1.2973023653030396
490,0.9813033938407898
491,0.824882447719574
492,0.7859874367713928
493,1.1121851205825806
494,0.8500874042510986
495,1.974682092666626
496,0.7556384205818176
497,0.8044468760490417
498,1.1589652299880981
499,0.9203736782073975
500,0.6163262724876404
501,0.739612340927124
502,0.8086370229721069
503,1.492580771446228
504,1.3683446645736694
505,1.005567193031311
506,0.7136509418487549
507,1.18840754032135
508,0.8144646286964417
509,0.899941623210907
510,0.8518851399421692
511,1.3768056631088257
512,1.5624041557312012
513,0.945257842540741
514,0.932249903678894
515,0.7801862359046936
516,0.5853956341743469
517,0.7655447721481323
518,1.5331858396530151
519,0.7191882133483887
520,0.8826519250869751
521,0.8674225211143494
522,1.2881907224655151
523,1.3492487668991089
524,1.1489593982696533
525,0.8400090336799622
526,0.7058352828025818
527,0.8790615200996399
528,0.8105422854423523
529,0.8890544772148132
530,0.8037171363830566
531,0.688194990158081
532,0.7455599308013916
533,0.8559253215789795
534,0.9691652655601501
535,0.7065044641494751
536,0.9700962901115417
537,0.9085755348205566
538,0.985802173614502
539,1.021549105644226
540,0.7742265462875366
541,0.9708251953125
542,0.771982729434967
543,0.9360936880111694
544,0.9347222447395325
545,0.7446759939193726
546,1.601706862449646
547,1.150050163269043
548,0.7988147139549255
549,1.1320925951004028
550,0.7564888596534729
551,1.0220612287521362
552,0.8010003566741943
553,0.9187214970588684
554,0.6534922122955322
555,0.8785392045974731
556,0.8514477014541626
557,0.7282448410987854
558,1.0136734247207642
559,0.865473210811615
560,0.7013570666313171
561,0.7693653106689453
562,0.831117570400238
563,0.7979153990745544
564,0.5676669478416443
565,0.9056992530822754
566,0.8809228539466858
567,1.6515060663223267
568,1.0692791938781738
569,0.8606302738189697
570,0.6173385977745056
571,0.7211685180664062
572,1.0289512872695923
573,0.7113310694694519
574,0.8845248818397522
575,0.8418731093406677
576,0.7379273772239685
577,0.7041705250740051
578,0.6894572377204895
579,1.1929523944854736
580,0.8090004920959473
581,1.134799838066101
582,0.6889612674713135
583,0.8003576397895813
584,0.8806923031806946
585,1.0977650880813599
586,0.962775707244873
587,1.0038740634918213
588,0.8778059482574463
589,0.6093805432319641
590,1.0776424407958984
591,0.8124873638153076
592,1.242555856704712
593,1.3277091979980469
594,0.8447604179382324
595,0.9185975193977356
596,0.7693923115730286
597,0.7808008193969727
598,0.7933361530303955
599,0.7781491875648499
600,1.7145686149597168
601,0.5794814825057983
602,0.8577620387077332
603,0.7122384905815125
604,0.5929240584373474
605,0.619846761226654
606,1.0664373636245728
607,0.7640844583511353
608,1.4037675857543945
609,0.8535207509994507
610,0.7118934988975525
611,2.1962451934814453
612,0.7711920738220215
613,0.944216787815094
614,1.4552128314971924
615,1.1417157649993896
616,0.6880089640617371
617,1.2193660736083984
618,1.143588900566101
619,0.8624067902565002
620,0.8006700873374939
621,0.7994911670684814
622,1.0183888673782349
623,0.8166719675064087
624,0.8289195895195007
625,0.8273228406906128
626,0.928158700466156
627,0.9913417100906372
628,0.9864246845245361
629,0.8845527172088623
630,0.5752919912338257
631,1.1501553058624268
632,0.7209620475769043
633,0.5998131036758423
634,1.0108742713928223
635,1.2036826610565186
636,0.596768319606781
637,1.2657604217529297
638,0.8564515113830566
639,1.0697158575057983
640,0.5964290499687195
641,0.7424794435501099
642,0.8267542719841003
643,0.9702380299568176
644,0.835635781288147
645,0.7702929973602295
646,0.9719445109367371
647,1.421379566192627
648,0.9854971170425415
649,0.6642082929611206
650,0.8837203979492188
651,1.4428669214248657
652,0.8069888353347778
653,0.8215958476066589
654,0.9291729927062988
655,0.9689980149269104
656,1.0323915481567383
657,0.6648977398872375
658,0.7332948446273804
659,0.6855008602142334
660,0.6838956475257874
661,1.2014745473861694
662,1.1646414995193481
663,0.5204810500144958
664,1.1924166679382324
665,0.5419257283210754
666,1.138792634010315
667,0.9375683665275574
668,0.8408139944076538
669,0.7774611115455627
670,0.8583519458770752
671,0.8782090544700623
672,0.6692956686019897
673,0.8134720921516418
674,0.7568448781967163
675,1.0939950942993164
676,1.7315318584442139
677,0.7964261174201965
678,0.8780815005302429
679,0.8128419518470764
680,0.950507640838623
681,0.9195346236228943
682,0.703018069267273
683,0.5092669129371643
684,0.6336384415626526
685,0.9754613637924194
686,0.746139645576477
687,0.7225589156150818
688,1.8615827560424805
689,0.6823089122772217
690,0.8164262771606445
691,0.7586400508880615
692,1.7522684335708618
693,1.159980058670044
694,0.5999452471733093
695,0.5508922934532166
696,0.6590408086776733
697,0.9314694404602051
698,0.878359317779541
699,1.1922954320907593
700,1.0084940195083618
701,0.6128735542297363
702,0.9317832589149475
703,0.8483973741531372
704,0.7043431997299194
705,0.8385118246078491
706,0.8063651323318481
707,1.2226122617721558
708,1.0492857694625854
709,0.7272092700004578
710,0.8067193627357483
711,0.9302229881286621
712,0.9228145480155945
713,0.9158557057380676
714,0.5910722017288208
715,0.9088908433914185
716,1.2903896570205688
717,0.7058321833610535
718,0.7610076665878296
719,1.7743873596191406
720,0.9316486120223999
721,0.8417289853096008
722,1.1072841882705688
723,0.7180773019790649
724,1.2736263275146484
725,0.7797262668609619
726,0.7239606380462646
727,0.8572895526885986
728,1.0071333646774292
729,0.6444910764694214
730,0.791241466999054
731,0.5691763758659363
732,0.7997615933418274
733,0.7562090158462524
734,2.6384127140045166
735,0.6322881579399109
736,1.017709732055664
737,1.2623037099838257
738,0.6638022661209106
739,0.8598905801773071
740,0.5601328611373901
741,1.3998128175735474
742,0.9115435481071472
743,1.2307853698730469
744,0.7011914253234863
745,0.78041672706604
746,1.6231766939163208
747,0.7350810766220093
748,0.6169945001602173
749,0.7348955273628235
750,0.721760094165802
751,0.8200699687004089
752,1.0380420684814453
753,0.5997233390808105
754,1.1505742073059082
755,0.841731071472168
756,1.116347074508667
757,0.655261218547821
758,1.3210068941116333
759,0.885237991809845
760,1.0311743021011353
761,0.7956445217132568
762,1.646193265914917
763,0.9279766082763672
764,0.8251214027404785
765,0.8724960088729858
766,1.270798683166504
767,0.7213690876960754
768,0.681740939617157
769,0.842452347278595
770,0.8299171924591064
771,1.2080808877944946
772,0.7189816236495972
773,0.8176716566085815
774,0.6206846237182617
775,0.8023462891578674
776,0.8430831432342529
777,0.5557619333267212
778,0.7832974791526794
779,1.2697793245315552
780,0.8647180795669556
781,0.5687220096588135
782,0.8900907039642334
783,0.7677639722824097
784,0.7828412055969238
785,0.9260272979736328
786,0.7055688500404358
787,0.8663891553878784
788,0.7251525521278381
789,1.2603538036346436
790,0.7508348226547241
791,1.0662343502044678
792,0.6257660984992981
793,0.6449008584022522
794,1.0717813968658447
795,0.92977374792099
796,0.7422872185707092
797,0.8331179022789001
798,0.9349411725997925
799,0.7514420747756958
800,1.0737277269363403
801,1.0644017457962036
802,0.7496426701545715
803,1.0126651525497437
804,0.7480475902557373
805,0.8034482598304749
806,0.7111918330192566
807,1.6357994079589844
808,0.8682624101638794
809,0.8091052770614624
810,1.0049172639846802
811,1.0803923606872559
812,0.6773269772529602
813,0.6116897463798523
814,0.7844060659408569
815,1.0024840831756592
816,0.6993682980537415
817,0.7410942912101746
818,0.7249115109443665
819,0.7178329229354858
820,0.9117437601089478
821,1.052414894104004
822,0.8244888186454773
823,0.9055488705635071
824,2.0468215942382812
825,0.8328287601470947
826,0.8163841366767883
827,0.7378628849983215
828,0.5822489261627197
829,0.8298134207725525
830,0.7035577893257141
831,1.424356460571289
832,1.0483289957046509
833,0.7397938370704651
834,0.6583045721054077
835,0.8108146786689758
836,0.8713804483413696
837,0.6953275799751282
838,0.9678307175636292
839,0.8506471514701843
840,0.7463860511779785
841,0.6176486611366272
842,0.451450377702713
843,0.8101311326026917
844,1.0737861394882202
845,1.006043791770935
846,1.1651712656021118
847,0.8366646766662598
848,1.1892673969268799
849,1.0276718139648438
850,0.7209444642066956
851,1.1401491165161133
852,0.7299758791923523
853,0.8382212519645691
854,0.788602352142334
855,0.871025025844574
856,0.791753351688385
857,0.788805365562439
858,0.9151993989944458
859,1.0947561264038086
860,1.1581082344055176
861,0.5482475161552429
862,0.7976064682006836
863,1.2143840789794922
864,0.7508941888809204
865,1.0468467473983765
866,0.843333899974823
867,0.755581796169281
868,0.8364191651344299
869,0.6974019408226013
870,1.2692917585372925
871,1.0890916585922241
872,0.9398238062858582
873,1.3369719982147217
874,0.5941929221153259
875,1.0454195737838745
876,1.0100587606430054
877,1.1055316925048828
878,0.7137100100517273
879,1.1080182790756226
880,0.9159085750579834
881,1.0353412628173828
882,0.6324898600578308
883,1.2148196697235107
884,0.533470869064331
885,0.6699767708778381
886,1.3233493566513062
887,0.582736611366272
888,1.3642796277999878
889,0.9353461265563965
890,0.9475165605545044
891,0.808337926864624
892,0.706184446811676
893,0.6523118019104004
894,0.9926181435585022
895,0.8618329167366028
896,0.7586955428123474
897,0.5991116762161255
898,0.9485491514205933
899,0.9362012147903442
900,0.5812911987304688
901,1.1330546140670776
902,0.5613943338394165
903,0.7865691184997559
904,1.2521923780441284
905,0.7023507952690125
906,1.184638261795044
907,0.7214797139167786
908,1.9108092784881592
909,0.6244437098503113
910,0.6264986991882324
911,0.8408607840538025
912,0.8173489570617676
913,0.7811962366104126
914,0.7357577681541443
915,0.8325122594833374
916,1.4379760026931763
917,0.9007821083068848
918,0.7241328954696655
919,0.8727492094039917
920,0.8461554646492004
921,1.0573859214782715
922,0.9196947813034058
923,0.8676509857177734
924,1.1890186071395874
925,0.9235700964927673
926,0.6950743794441223
927,0.619076669216156
928,0.7644941806793213
929,0.8233718276023865
930,1.1842478513717651
931,0.8575903177261353
932,0.9681604504585266
933,0.942720890045166
934,0.7366967797279358
935,0.7876323461532593
936,0.6989676356315613
937,0.8122908473014832
938,1.3940649032592773
939,1.7292879819869995
940,1.0194278955459595
941,0.6564944386482239
942,1.1062672138214111
943,0.7419500350952148
944,0.8256309628486633
945,0.5209830403327942
946,1.0596624612808228
947,0.8108507990837097
948,0.4742610454559326
949,0.9142768979072571
950,0.8777098059654236
951,0.9350495934486389
952,0.8446003794670105
953,0.8430405259132385
954,0.6781615614891052
955,0.6708311438560486
956,1.0657670497894287
957,0.6860836148262024
958,0.945091724395752
959,1.34592604637146
960,0.8004191517829895
961,0.8430352807044983
962,1.1767393350601196
963,0.8408089280128479
964,1.0497995615005493
965,0.7225584983825684
966,0.7484261989593506
967,0.8162722587585449
968,0.7484170794487
969,1.1210592985153198
970,0.8830035924911499
971,0.9282140731811523
972,0.7311100959777832
973,0.6944124698638916
974,0.5310767889022827
975,0.774616003036499
976,1.1333937644958496
977,0.7968092560768127
978,0.7236637473106384
979,0.4285551905632019
980,0.6359199285507202
981,1.0516178607940674
982,1.0196466445922852
983,0.5946609973907471
984,0.5238687992095947
985,0.7232659459114075
986,0.7040085196495056
987,0.7764286398887634
988,0.8850288987159729
989,0.5400064587593079
990,1.0938827991485596
991,0.7969650030136108
992,0.5325977802276611
993,1.340291142463684
994,1.2117314338684082
995,0.839573323726654
996,0.6947485208511353
997,0.7323320508003235
998,0.7449759244918823
999,0.7439923882484436
1000,0.5848591327667236
1001,0.8118481040000916
1002,0.5384653806686401
1003,0.7563930749893188
1004,0.7241411805152893
1005,0.5901819467544556
1006,0.5871111154556274
1007,1.142962098121643
1008,1.1116727590560913
1009,0.9727274775505066
1010,0.8825253248214722
1011,1.0496119260787964
1012,0.8522242307662964
1013,0.7223727107048035
1014,0.8843052387237549
1015,0.6893825531005859
1016,0.9070664644241333
1017,0.6764187812805176
1018,1.345869541168213
1019,0.6707082986831665
1020,0.7765073776245117
1021,0.7497629523277283
1022,0.6762105822563171
1023,0.7361815571784973
1024,0.949401319026947
1025,0.5798600316047668
1026,0.4185110926628113
1027,1.2254189252853394
1028,0.8756685256958008
1029,0.591438353061676
1030,0.9914144277572632
1031,0.43874070048332214
1032,0.4967346787452698
1033,0.7832347750663757
1034,0.7522653937339783
1035,0.7860960364341736
1036,0.6511595845222473
1037,0.7461307048797607
1038,0.780984103679657
1039,1.0514048337936401
1040,0.531743586063385
1041,2.1658506393432617
1042,0.7396059036254883
1043,0.7056580185890198
1044,0.6915801167488098
1045,0.8231490850448608
1046,0.8190171718597412
1047,0.7601260542869568
1048,0.5954906940460205
1049,0.7496431469917297
1050,0.6487799882888794
1051,0.8683599829673767
1052,0.7622637152671814
1053,0.889855682849884
1054,0.5744727849960327
1055,0.7056089639663696
1056,0.6738139986991882
1057,0.6723321080207825
1058,0.7240287661552429
1059,1.445239543914795
1060,0.820698082447052
1061,0.4121255874633789
1062,0.9622703790664673
1063,0.9127287864685059
1064,0.8176349997520447
1065,0.9638415575027466
1066,0.6662806868553162
1067,0.828433632850647
1068,1.5294102430343628
1069,1.3616780042648315
1070,0.5957614183425903
1071,0.8366005420684814
1072,0.634672999382019
1073,0.670966625213623
1074,0.8587054014205933
1075,0.5996431708335876
1076,0.7370471358299255
1077,1.424227237701416
1078,0.4875682294368744
1079,0.863305389881134
1080,0.6398506760597229
1081,0.9889087677001953
1082,1.0343778133392334
1083,0.6191068887710571
1084,0.8908668756484985
1085,0.5486415028572083
1086,0.4952896237373352
1087,0.9148188829421997
1088,0.7782347798347473
1089,0.5334779620170593
1090,1.5173102617263794
1091,0.8638730049133301
1092,1.01847243309021
1093,0.7438024878501892
1094,1.4637651443481445
1095,0.8197422623634338
1096,1.0031015872955322
1097,1.1628087759017944
1098,0.7911222577095032
1099,0.6611992716789246
1100,0.624638557434082
1101,1.1621525287628174
1102,0.77887362241745
1103,0.8839026093482971
1104,0.8400236964225769
1105,0.7111949920654297
1106,1.2141185998916626
1107,0.7288459539413452
1108,0.770713210105896
1109,2.3746957778930664
1110,1.1327476501464844
1111,0.6759679317474365
1112,0.7794466614723206
1113,0.7804034352302551
1114,0.8554033041000366
1115,0.6009096503257751
1116,0.9241259694099426
1117,0.8292645215988159
1118,0.697415828704834
1119,0.9068438410758972
1120,0.9478979110717773
1121,0.8174433708190918
1122,1.0051008462905884
1123,0.6958539485931396
1124,0.7893162369728088
1125,0.5302954912185669
1126,0.7884547114372253
1127,0.5874389410018921
1128,0.6885790228843689
1129,0.7564279437065125
1130,1.1668444871902466
1131,0.6399165987968445
1132,0.7380251288414001
1133,0.9369486570358276
1134,0.788389265537262
1135,0.8236032128334045
1136,0.742059051990509
1137,0.8032131195068359
1138,0.668407142162323
1139,0.6851311326026917
1140,0.8494980335235596
1141,0.6707828640937805
1142,0.8904963731765747
1143,0.5382221341133118
1144,0.5126351118087769
1145,0.9777625203132629
1146,1.0739871263504028
1147,1.1433194875717163
1148,0.7630797028541565
1149,0.6601247191429138
1150,1.3242541551589966
1151,0.6983159184455872
1152,0.6461204290390015
1153,0.6306262016296387
1154,1.1547625064849854
1155,0.7640130519866943
1156,0.5710872411727905
1157,0.44350844621658325
1158,0.7149176001548767
1159,0.603143036365509
1160,0.6746589541435242
1161,0.6925657391548157
1162,0.6310383081436157
1163,0.5581564903259277
1164,0.4968494772911072
1165,0.5188813209533691
1166,1.9796808958053589
1167,0.9907827973365784
1168,0.9047687649726868
1169,0.8594006299972534
1170,0.6777865290641785
1171,1.1335678100585938
1172,0.8017040491104126
1173,0.6477318406105042
1174,0.677979052066803
1175,0.9305768609046936
1176,0.7667280435562134
1177,1.0108420848846436
1178,0.655260443687439
1179,0.8863884210586548
1180,2.59112811088562
1181,0.7364636659622192
1182,0.7984891533851624
1183,0.8854762315750122
1184,0.7605418562889099
1185,1.1852108240127563
1186,0.6554784774780273
1187,0.7595418095588684
1188,1.0356354713439941
1189,0.6696376204490662
1190,0.7373504042625427
1191,0.6667314767837524
1192,0.5065381526947021
1193,1.4638313055038452
1194,0.7997740507125854
1195,0.8058081865310669
1196,0.6197350025177002
1197,0.851215124130249
1198,0.7050610780715942
1199,1.1701560020446777
1200,0.7709234356880188
1201,0.7040923237800598
1202,1.08328115940094
1203,0.8391708731651306
1204,0.7643831372261047
1205,0.5292166471481323
1206,0.7422003149986267
1207,0.7220935225486755
1208,0.839180052280426
1209,0.5991878509521484
1210,0.71367347240448
1211,0.7307953238487244
1212,0.7349601984024048
1213,0.5731849670410156
1214,1.0349568128585815
1215,1.3631794452667236
1216,0.6855440735816956
1217,0.7801454663276672
1218,0.6527196764945984
1219,1.2094794511795044
1220,0.41200685501098633
1221,1.0815560817718506
1222,1.086998701095581
1223,0.9131692051887512
1224,1.3784406185150146
1225,0.7362610101699829
1226,1.1481280326843262
1227,0.47376254200935364
1228,1.7318066358566284
1229,1.173232913017273
1230,0.6829492449760437
1231,0.6485887169837952
1232,0.715544581413269
1233,1.8919646739959717
1234,0.8287313580513
1235,0.589863121509552
1236,0.9395892024040222
1237,0.9665490388870239
1238,0.7299352288246155
1239,0.6701916456222534
1240,0.7897623181343079
1241,0.746528148651123
1242,0.7238517999649048
1243,0.806534469127655
1244,0.8975862860679626
1245,0.6292566061019897
1246,2.320406436920166
1247,0.7404645085334778
1248,1.2826813459396362
1249,0.8779541850090027
1250,1.048756718635559
1251,0.7824164032936096
1252,1.3214304447174072
1253,0.7998529672622681
1254,0.8890710473060608
1255,1.1844478845596313
1256,0.6337485909461975
1257,1.4165006875991821
1258,0.7821192145347595
1259,0.6766706109046936
1260,0.9217531085014343
1261,0.7515567541122437
1262,0.7670585513114929
1263,0.6987777948379517
